PLAYER_NAME,position,team,rating
Brandon Clarke,"['F', 'G']",MEM,81
Jaren Jackson Jr.,"['F', 'C']",MEM,83
John Konchar,['G'],MEM,74
Sean McDermott,['F'],MEM,69
De'Anthony Melton,['G'],MEM,77
Ja Morant,['G'],MEM,86
Jontay Porter,"['C', 'F']",MEM,68
Killian Tillie,"['F', 'C']",MEM,67
Xavier Tillman,['F'],MEM,77
Karl-Anthony Towns,"['C', 'F']",MIN,89
Jake Layman,['F'],MIN,74
Malik Beasley,['G'],MIN,81
Juancho Hernangomez,['F'],MIN,73
Ed Davis,"['C', 'F']",MIN,74
Ricky Rubio,['G'],MIN,75
D'Angelo Russell,['G'],MIN,83
Jarrett Culver,"['G', 'F']",MIN,73
Anthony Edwards,['G'],MIN,77
Jaden McDaniels,['F'],MIN,72
Jordan McLaughlin,['G'],MIN,73
Jaylen Nowell,['G'],MIN,74
Josh Okogie,['G'],MIN,73
Naz Reid,"['C', 'F']",MIN,78
Jarred Vanderbilt,['F'],MIN,76
Lonzo Ball,['G'],NOP,80
Isaiah Thomas,['G'],NOP,77
Brandon Ingram,['F'],NOP,85
James Johnson,['F'],NOP,77
Eric Bledsoe,['G'],NOP,78
Wes Iwundu,['F'],NOP,72
Steven Adams,['C'],NOP,80
Willy Hernangomez,"['C', 'F']",NOP,76
Josh Hart,['G'],NOP,77
Nickeil Alexander-Walker,['G'],NOP,76
Wenyen Gabriel,['F'],NOP,70
Jaxson Hayes,"['C', 'F']",NOP,76
Kira Lewis Jr.,['G'],NOP,72
Will Magnay,['C'],NOP,69
Naji Marshall,['F'],NOP,68
Zion Williamson,['F'],NOP,89
Derrick Rose,['G'],NYK,81
Elfrid Payton,['G'],NYK,74
John Henson,"['F', 'C']",NYK,75
Frank Ntilikina,['G'],NYK,73
Nerlens Noel,"['C', 'F']",NYK,77
Norvel Pelle,['C'],NYK,71
Taj Gibson,['F'],NYK,75
Alec Burks,['G'],NYK,77
Reggie Bullock,"['G', 'F']",NYK,73
Julius Randle,"['F', 'C']",NYK,87
RJ Barrett,"['F', 'G']",NYK,79
Jared Harper,['G'],NYK,67
Kevin Knox II,['F'],NYK,72
Theo Pinson,"['G', 'F']",NYK,69
Immanuel Quickley,['G'],NYK,80
Mitchell Robinson,"['C', 'F']",NYK,82
Obi Toppin,['F'],NYK,76
James Ennis III,['F'],ORL,76
Gary Harris,['G'],ORL,73
Chasson Randle,['G'],ORL,71
Terrence Ross,"['G', 'F']",ORL,77
Otto Porter Jr.,['F'],ORL,80
Dwayne Bacon,"['G', 'F']",ORL,71
Michael Carter-Williams,['G'],ORL,74
Wendell Carter Jr.,"['C', 'F']",ORL,80
R.J. Hampton,['G'],ORL,72
Cole Anthony,['G'],ORL,74
Mo Bamba,['C'],ORL,74
Karim Mane,['G'],ORL,66
Chuma Okeke,['F'],ORL,72
Mason Jones,['G'],PHI,73
Tobias Harris,['F'],PHI,86
Mike Scott,['F'],PHI,71
George Hill,['G'],PHI,78
Joel Embiid,"['C', 'F']",PHI,95
Furkan Korkmaz,"['G', 'F']",PHI,73
Seth Curry,['G'],PHI,76
Dwight Howard,"['C', 'F']",PHI,79
Ben Simmons,"['G', 'F']",PHI,88
Danny Green,"['G', 'F']",PHI,75
Isaiah Joe,['G'],PHI,71
Tyrese Maxey,['G'],PHI,76
Shake Milton,"['G', 'F']",PHI,78
Paul Reed,['F'],PHI,69
Matisse Thybulle,"['G', 'F']",PHI,74
Rayjon Tucker,['G'],PHI,69
Frank Kaminsky,"['F', 'C']",PHX,79
Dario Saric,"['F', 'C']",PHX,79
E'Twaun Moore,['G'],PHX,73
Jae Crowder,['F'],PHX,77
Devin Booker,['G'],PHX,89
Abdel Nader,['F'],PHX,75
Langston Galloway,['G'],PHX,76
Chris Paul,['G'],PHX,88
Cameron Payne,['G'],PHX,77
Torrey Craig,['F'],PHX,75
Ty-Shon Alexander,['G'],PHX,67
Deandre Ayton,['C'],PHX,84
Mikal Bridges,['F'],PHX,83
Jevon Carter,['G'],PHX,72
Cameron Johnson,['F'],PHX,78
Jalen Smith,"['F', 'C']",PHX,72
Hassan Whiteside,['C'],SAC,80
Harrison Barnes,['F'],SAC,80
Richaun Holmes,"['F', 'C']",SAC,82
De'Aaron Fox,['G'],SAC,87
Buddy Hield,['G'],SAC,77
Damian Jones,['C'],SAC,73
Delon Wright,['G'],SAC,77
Maurice Harkless,"['F', 'G']",SAC,72
Chris Silva,['F'],SAC,73
Marvin Bagley III,['F'],SAC,80
Kyle Guy,['G'],SAC,70
Tyrese Haliburton,['G'],SAC,82
Justin James,"['G', 'F']",SAC,71
Chimezie Metu,"['F', 'C']",SAC,73
Jahmi'us Ramsey,['G'],SAC,69
Robert Woodard II,['F'],SAC,70
Terence Davis,['G'],SAC,74
DeMar DeRozan,"['G', 'F']",SAS,87
Rudy Gay,"['F', 'G']",SAS,78
Patty Mills,['G'],SAS,78
Dejounte Murray,['G'],SAS,83
Jakob Poeltl,['C'],SAS,78
Gorgui Dieng,['C'],SAS,76
Derrick White,['G'],SAS,79
Trey Lyles,['F'],SAS,74
Keita Bates-Diop,['F'],SAS,72
Drew Eubanks,"['F', 'C']",SAS,71
Keldon Johnson,"['F', 'G']",SAS,80
Tre Jones,['G'],SAS,70
Luka Samanic,['F'],SAS,72
Devin Vassell,"['G', 'F']",SAS,76
Lonnie Walker IV,"['G', 'F']",SAS,75
Quinndary Weatherspoon,['G'],SAS,68
Jordan Clarkson,['G'],UTA,82
Derrick Favors,"['F', 'C']",UTA,80
Mike Conley,['G'],UTA,84
Bojan Bogdanovic,['F'],UTA,76
Rudy Gobert,['C'],UTA,88
Joe Ingles,"['F', 'G']",UTA,81
Donovan Mitchell,['G'],UTA,88
Georges Niang,['F'],UTA,73
Royce O'Neale,['F'],UTA,75
Ersan Ilyasova,['F'],UTA,73
Matt Thomas,['G'],UTA,72
Udoka Azubuike,"['C', 'F']",UTA,71
Jarrell Brantley,['F'],UTA,67
Trent Forrest,['G'],UTA,67
Elijah Hughes,['G'],UTA,70
Juwan Morgan,['F'],UTA,70
Miye Oni,"['G', 'F']",UTA,70
Davis Bertans,['F'],WAS,77
Alex Len,['C'],WAS,75
Ish Smith,['G'],WAS,73
Bradley Beal,['G'],WAS,90
Russell Westbrook,['G'],WAS,86
Robin Lopez,['C'],WAS,76
Raul Neto,['G'],WAS,76
Daniel Gafford,"['F', 'C']",WAS,77
Chandler Hutchison,"['F', 'G']",WAS,75
Deni Avdija,['F'],WAS,74
Isaac Bonga,['G'],WAS,71
Anthony Gill,['F'],WAS,69
Rui Hachimura,['F'],WAS,77
Garrison Mathews,['G'],WAS,75
Cassius Winston,['G'],WAS,69
